event_date,source_medium,campaign,content,term,page_location,user_id,session,user,page_bounce,begin_checkout,regular_purchase,once_purchase,regular_value,once_value
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,84291985.17,84291985.17,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,600923992.2,600923992.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1972314735,1972314735,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1862745602,1862745602,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1690979923,1690979923,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,259540649.2,259540649.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,384236586.2,384236586.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1087970138,1087970138,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,756150581.2,756150581.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,633062244.2,633062244.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2090685884,2090685884,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,914079993.2,914079993.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1170207222,1170207222,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1106420205,1106420205,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,432473138.2,432473138.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1946955284,1946955284,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1443353916,1443353916,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,835239605.2,835239605.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,286494658.2,286494658.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,666174539.2,666174539.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,387193424.2,387193424.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1040428093,1040428093,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,167328800.2,167328800.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,177849436.2,177849436.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,244786411.2,244786411.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1845338081,1845338081,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,925053667.2,925053667.2,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1822429021,1822429021,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,436285049.2,436285049.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1220328067,1220328067,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,859416562.2,859416562.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1800800879,1800800879,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,300975245.2,300975245.2,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1785016322,1785016322,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1134939544,1134939544,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1957200295,1957200295,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,388107868.2,388107868.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,860546521.2,860546521.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1312726944,1312726944,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1880589444,1880589444,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1368161015,1368161015,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,393121636.2,393121636.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1405210741,1405210741,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,808800079.2,808800079.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1907507749,1907507749,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,692643103.2,692643103.2,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2147178126,2147178126,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1961680761,1961680761,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,63703357.17,63703357.17,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1660898397,1660898397,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,324821316.2,324821316.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,109562472.2,109562472.2,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,307484652.2,307484652.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1923004289,1923004289,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1959797606,1959797606,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1024629870,1024629870,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,304263812.2,304263812.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,551982226.2,551982226.2,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,884874090.2,884874090.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1919451418,1919451418,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,496206096.2,496206096.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1859135066,1859135066,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2107496329,2107496329,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2023815187,2023815187,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1000883125,1000883125,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2082312220,2082312220,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2122399920,2122399920,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,289654712.2,289654712.2,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,563499878.2,563499878.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1899084287,1899084287,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,712120539.2,712120539.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,101599343.2,101599343.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1241145705,1241145705,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,451113926.2,451113926.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,22192763.17,22192763.17,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1241802644,1241802644,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1042600787,1042600787,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,624069444.2,624069444.2,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1861827288,1861827288,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2005855929,2005855929,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1162127254,1162127254,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,98457155.17,98457155.17,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,436701472.2,436701472.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1783798024,1783798024,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,528483969.2,528483969.2,0,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1202061788,1202061788,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,394637817.2,394637817.2,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1408642783,1408642783,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1988192269,1988192269,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1321170492,1321170492,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1814801726,1814801726,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,879670158.2,879670158.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,305934428.2,305934428.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,524027123.2,524027123.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1519036792,1519036792,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1370510376,1370510376,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1987685620,1987685620,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,115426862.2,115426862.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,465278965.2,465278965.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,888544685.2,888544685.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2023703740,2023703740,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,457995443.2,457995443.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1690759818,1690759818,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,517955547.2,517955547.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,782880594.2,782880594.2,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,2076154800,2076154800,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,116497234.2,116497234.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,216011365.2,216011365.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1244572855,1244572855,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,775811076.2,775811076.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1516727552,1516727552,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,672202177.2,672202177.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1702815964,1702815964,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1130674541,1130674541,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,730064055.2,730064055.2,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1130584131,1130584131,0,1,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1076226778,1076226778,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1448456148,1448456148,1,,,,,
2024-12-16,youtube / video,listen_campaign_dec2023,listen_phone,,https://www.concern.or.kr/drtv_listen?utm_source=youtube&utm_medium=video&utm_campaign=listen_campaign_dec2023&utm_content=listen_phone,,1497341480,1497341480,1,,,,,
